Index,Last Name,Given Name,Year,Location,Citation,ACM Fellow Profile,DBLP profile,Google Scholar Profile,Affiliation,Interests
703,Kavraki,Lydia,2010,Greece,For contributions to robotic motion planning and its application to computational biology.,https://awards.acm.org/award-recipients/kavraki_3691391,https://dblp.org/pid/k/LydiaEKavraki,https://scholar.google.com/citations?user=Q6pxNZYAAAAJ,Rice University,Robotics Bioinformatics Algorithms
704,Crovella,Mark,2010,USA,For contributions to the measurement and analysis of networks and distributed systems.,https://awards.acm.org/award-recipients/crovella_3205903,https://dblp.org/pid/c/MarkCrovella,https://scholar.google.com/citations?user=vrHhOlUAAAAJ,"Professor of Computer Science and Computing & Data Sciences, Boston University",Networking Systems Data Mining Statistics
705,Jordan,Michael  I. ,2010,USA,For contributions to the theory and application of machine learning.,https://awards.acm.org/award-recipients/jordan_5177076,https://dblp.org/pid/j/MichaelIJordan,https://scholar.google.com/citations?user=yxUduqMAAAAJ,"Professor of Electrical Engineering and Computer Sciences and Professor of Statistics, UC …",machine learning computer science statistics artificial intelligence optimization
706,Dahlin,Michael D,2010,USA,For contributions to the science and engineering of large-scale distributed computer systems.,https://awards.acm.org/award-recipients/dahlin_4094785,https://dblp.org/pid/d/MDahlin,,,[]
707,Lyon,Richard F,2010,USA,For contributions to machine perception and for the invention of the optical mouse.,https://awards.acm.org/award-recipients/lyon_4734935,https://dblp.org/pid/48/3021,,,[]
708,Pevzner,Pavel,2010,USA,"For contribution to  algorithms for genome  rearrangements, DNA sequencing, and proteomics.",https://awards.acm.org/award-recipients/pevzner_4068235,https://dblp.org/pid/p/PAPevzner,https://scholar.google.com/citations?user=0fq5QeIAAAAJ,"Professor of Computer Science, University of California at San Diego",Bioinformatics Algorithms Computational Biology
709,Chen,Peter,2010,USA,For contributions to reliable storage and virtual machines.,https://awards.acm.org/award-recipients/chen_8258758,https://dblp.org/pid/116/6782,https://scholar.google.com/citations?user=5tVuggUAAAAJ,covariant.ai | UC Berkeley,Reinforcement Learning Machine Learning Robotics Generative Models
710,Klein,Philip N,2010,USA,For contributions to graph algorithms.,https://awards.acm.org/award-recipients/klein_3469244,https://dblp.org/pid/k/PhilipNKlein,,,[]
711,Hall,Wendy,2010,United Kingdom,For contributions to the semantic web and web science and for service to ACM and the international computing community.,https://awards.acm.org/award-recipients/hall_4588422,https://dblp.org/pid/h/WendyHall,,,[]
712,Rosenblum,David S.,2010,USA,"For contributions to software testing and distributed systems, and for service to the software engineering community.",https://awards.acm.org/award-recipients/rosenblum_2017093,https://dblp.org/pid/r/DSRosenblum,https://scholar.google.com/citations?user=FyUQvCoAAAAJ,George Mason University,Machine Learning Ubiquitous Computing Software Testing Distributed Systems Probabilistic Verification
713,Mooney,Raymond,2010,USA,For contributions to machine learning and natural language processing,https://awards.acm.org/award-recipients/mooney_2689065,https://dblp.org/pid/m/RaymondJMooney,https://scholar.google.com/citations?user=p9RsPG4AAAAJ,"Professor of Computer Science, University of Texas at Austin",Artificial Intelligence Machine Learning Data Mining Natural Language Processing Computational Linguistics
714,Schnabel,Robert B,2010,USA,"For leadership of the computing community in education and diversity, and for contributions to numerical optimization.",https://awards.acm.org/award-recipients/schnabel_1716240,https://dblp.org/pid/01/2335,,,[]
715,Cytron,Ron,2010,USA,For contributions to algorithms and implementations of automatic program parallelization.,https://awards.acm.org/award-recipients/cytron_3335866,https://dblp.org/pid/c/RCytron,,,[]
716,Muthukrishnan,S.,2010,India,"For contributions to efficient algorithms for string matching, data streams, and internet ad auctions",https://awards.acm.org/award-recipients/muthukrishnan_NB36624,https://dblp.org/pid/m/SMuthukrishnan,https://scholar.google.com/citations?user=MvyO9jAAAAAJ,Rutgers Univ,
717,Kiesler,Sara,2010,USA,For contributions to Human Computer Interaction.,https://awards.acm.org/award-recipients/kiesler_4386785,https://dblp.org/pid/k/SaraBKiesler,https://scholar.google.com/citations?user=8Qu_gAMAAAAJ,Emeritus Hillman Professor of Computer Science and Human Computer Interaction …,human-computer interaction collaboration human-robot interaction social computing online communities
718,Adve,Sarita,2010,India,"For contributions to hardware and language memory models, and to low-power and resilient systems.",https://awards.acm.org/award-recipients/adve_3453289,https://dblp.org/pid/97/4181,https://scholar.google.com/citations?user=5m-oAesAAAAJ,"Professor of Computer Science, University of Illinois at Urbana-Champaign",Computer architecture parallel computing computer systems reliability energy
719,Zhai,Shumin,2010,USA,For contributions to human computer interface research and innovation.,https://awards.acm.org/award-recipients/zhai_4636791,https://dblp.org/pid/z/ShuminZhai,https://scholar.google.com/citations?user=jJLvY8AAAAAJ,Google,Mobile User Interfaces Human-Computer Interaction Human Performance Models Text Input Input Devices and Methods
720,Savage,Stefan,2010,USA,For contributions to large scale systems and network security.,https://awards.acm.org/award-recipients/savage_3734050,https://dblp.org/pid/s/StefanSavage,https://scholar.google.com/citations?user=_JhgbioAAAAJ,"Professor of Computer Science and Engineering, UC San Diego",Security Computer Security Networking Computer Networks Operating Systems
721,Trimberger,Stephen,2010,USA,"For contributions to the design of programmable logic and reconfigurable architectures, and for the development of design automation tools that enable their use.",https://awards.acm.org/award-recipients/trimberger_2649929,https://dblp.org/pid/98/1488,,,[]
722,Suri,Subhash,2010,USA,"For algorithmic contributions in computational geometry, networks, and computational economics.",https://awards.acm.org/award-recipients/suri_3824919,https://dblp.org/pid/s/SubhashSuri,https://scholar.google.com/citations?user=VgrH9A8AAAAJ,"Professor of Computer Science, University of California, Santa Barbara",Algorithms Networking Artificial Intelligence Databases Game Theory
723,Choudhary,Alok,2009,USA,"For contributions to HPC, storage and parallel I/O.
",https://awards.acm.org/award-recipients/choudhary_3360559,https://dblp.org/pid/73/11067,https://scholar.google.com/citations?user=6nvFl5sAAAAJ,Professor Northwestern University,Data Science AI/ML Supercomputing business intelligence marketing
724,Goldberg,Andrew V,2009,USA,For contributions to fundamental theoretical and practical problems in the design and analysis of algorithms.,https://awards.acm.org/award-recipients/goldberg_2877256,https://dblp.org/pid/g/AndrewVGoldberg,https://scholar.google.com/citations?user=U5iFVowAAAAJ,"Senior Principal Scientist, Amazon.com, Inc.",Algorithms Algoritm Engineering Mechanism Design Combinatorial Optimization
725,Kaufman,Arie E,2009,USA,For contributions to volume visualization and its applications.,https://awards.acm.org/award-recipients/kaufman_1430289,https://dblp.org/pid/k/ArieEKaufman,https://scholar.google.com/citations?user=CZ0CQDYAAAAJ,"Senior Lecturer of Computer Science, Shenkar College",machine learning convex optimiziation security and cryptography
726,Vemuri,Baba C,2009,USA,For contributions to computer vision and medical image analysis.,https://awards.acm.org/award-recipients/vemuri_3677911,https://dblp.org/pid/93/1847,https://scholar.google.com/citations?user=1fEZ_osAAAAJ,"Distinguished Professor, Dept. of CISE, University of Florida",First interest Second interest ...Statistics on Manifolds Computer Vision and Medical Image …
727,Davie,Bruce,2009,USA,For contributions to computer networking.,https://awards.acm.org/award-recipients/davie_4274130,https://dblp.org/pid/99/3875,https://scholar.google.com/citations?user=NzwUAfIAAAAJ,"Founder, Systems Approach, LLC",Networking
728,Donald,Bruce R.,2009,USA,"For contributions in robotics, MEMS, computational molecular biology.",https://awards.acm.org/award-recipients/donald_4504866,https://dblp.org/pid/320/6037,,,[]
729,Bajaj,Chandrajit L.,2009,USA,"For contributions to algorithms for geometric design, scientific visualization, computational biology and bioinformatics.",https://awards.acm.org/award-recipients/bajaj_5216692,https://dblp.org/pid/b/ChandrajitLBajaj,,,[]
730,Thekkath,Chandramohan A,2009,USA,"For contributions to operating systems, distributed systems, and scalable storage.",https://awards.acm.org/award-recipients/thekkath_3725660,https://dblp.org/pid/13/3927,,,[]
731,Karger,David,2009,USA,For efficient algorithms for combinatorial optimization problems based on randomization.,https://awards.acm.org/award-recipients/karger_3831799,https://dblp.org/pid/k/DavidRKarger,https://scholar.google.com/citations?user=2vQRGrYAAAAJ,"Professor of Computer Science, MIT",Information Management HCI Semantic Web PIM Algorithms
732,Bacon,David F,2009,USA,For contributions to real-time systems and to object-oriented language design and implementation.,https://awards.acm.org/award-recipients/bacon_4810628,https://dblp.org/pid/b/DavidFBacon,https://scholar.google.com/citations?user=guNVlmIAAAAJ,Google,Databases Programming Languages Cloud Data Storage
733,Teng,Shang-Hua,2009,USA,"For contributions to theoretical computer science, algorithms and interdisciplinary applications of computing.",https://awards.acm.org/award-recipients/teng_4791257,https://dblp.org/pid/t/ShangHuaTeng,,,[]
734,Bhatkar,Vijay P,2009,India,"For contributions to computing technology, education and research.",https://awards.acm.org/award-recipients/bhatkar_1843762,https://dblp.org/pid/18/4677,,,[]
735,Jahanian,Farnam,2009,USA,For contributions to the dependability and security of networks and systems.,https://awards.acm.org/award-recipients/jahanian_4428199,https://dblp.org/pid/90/6277,,,[]
736,Borriello,Gaetano,2009,USA,"For the design, realization, and integration of embedded and ubiquitous computing systems.",https://awards.acm.org/award-recipients/borriello_2947281,https://dblp.org/pid/b/GBorriello,,,[]
737,Fischer,Gerhard,2009,USA,For contributions to human computer interaction and computer-mediated lifelong learning.,https://awards.acm.org/award-recipients/fischer_1311901,https://dblp.org/pid/141/6544,https://scholar.google.com/citations?user=xIyKzwkAAAAJ,"Professor of Computer Science, University of Colorado, Boulder",human-computer interaction computer-supported collaborative learning software design end-user development
738,Attiya,Hagit,2009,Israel,For contributions to distributed and parallel computing.,https://awards.acm.org/award-recipients/attiya_3834843,https://dblp.org/pid/a/HagitAttiya,https://scholar.google.com/citations?user=eoMK92MAAAAJ,"Department of Computer Science, Technion",Distributed Computing Distributed Algorithms
739,Kriegel,Hans-Peter,2009,Germany,"For contributions to knowledge discovery and data mining, similarity search, spatial data management, and access methods for high-dimensional data.",https://awards.acm.org/award-recipients/kriegel_1732825,https://dblp.org/pid/k/HansPeterKriegel,https://scholar.google.com/citations?user=DBf9LC4AAAAJ,"Professor für Informatik, Ludwig-Maximilians-University Munich",Database Systems Data Mining
740,Foster,Ian T,2009,USA,"For work in parallel programming languages, collaborative and distributed computing.",https://awards.acm.org/award-recipients/foster_4001418,https://dblp.org/pid/f/IanTFoster,https://scholar.google.com/citations?user=VGoSakQAAAAJ,University of Chicago and Argonne National Laboratory,Computer science computational science distributed computing data science
741,Dean,Jeffrey A,2009,USA,For contributions to the science and engineering of large-scale distributed computer systems.,https://awards.acm.org/award-recipients/dean_2879385,,,,[]
742,Lui,John Chi-Shing,2009,China,For contributions to stochastic analysis of parallel storage and communication systems.,https://awards.acm.org/award-recipients/lui_4411187,https://dblp.org/pid/l/JohnCSLui,,,[]
